ppo_delay,fixed_delay,ppo_queue,fixed_queue,ppo_throughput,fixed_throughput,ppo_stops,fixed_stops,ppo_pressure,fixed_pressure
0.18285223667097847,0.00017386532429153334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13104024183469115,0.003160800580658263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11558101869571627,0.006726993019083638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09602228661298921,0.0034004207017326316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0776942050817366,0.008922932652835058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.06418546038541177,0.003212454529291975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25985346119117836,0.0036574371897774016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24368248378042873,0.00570705779723546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24423980612844112,0.005033016086473663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20748356225495837,0.004117348390258901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17382243701867744,0.0063435341906113996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14179927471927067,0.0026789858639590935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11172382134091845,0.004519415965986706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.19907147062883795,0.008767453324687868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13874027531343353,0.00018855480320467688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24047481087601802,0.005380617993495873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.20878965648609435,0.0053567770993105945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19534049370116874,0.0004580881813912585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16846964091830555,0.004568117089981949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1321575344963304,0.005447587974478196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10156077902256351,0.004995692969265386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2378886394055253,0.005055681508909116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21880323757295692,0.006612365245220464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14500448437229244,0.003876996823573675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13159872226926994,0.0016704300454835064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10389118001695044,0.0052279059654030124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1054173920868228,0.004477098894899889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
